mjd,magpsf,sigmapsf,fid,objId,magzpsci,isdiffpos
59077.270,20.278,0.085,1,SN2020tri,27.5,t
59078.181,20.218,0.110,2,SN2020tri,27.5,t
59078.195,20.314,0.104,1,SN2020tri,27.5,t
59079.163,20.064,0.084,1,SN2020tri,27.5,t
59079.194,20.242,0.163,2,SN2020tri,27.5,t
59079.260,20.063,0.076,1,SN2020tri,27.5,t
59079.260,20.142,0.078,2,SN2020tri,27.5,t
59080.185,19.875,0.131,2,SN2020tri,27.5,t
59081.171,19.827,0.114,2,SN2020tri,27.5,t
59081.228,19.984,0.150,1,SN2020tri,27.5,t
59082.193,19.706,0.156,1,SN2020tri,27.5,t
59083.260,19.712,0.062,1,SN2020tri,27.5,t
59083.260,19.905,0.084,2,SN2020tri,27.5,t
59084.193,19.936,0.132,2,SN2020tri,27.5,t
59085.175,19.717,0.115,2,SN2020tri,27.5,t
59086.187,19.555,0.088,2,SN2020tri,27.5,t
59086.193,19.698,0.098,1,SN2020tri,27.5,t
59087.165,19.577,0.121,2,SN2020tri,27.5,t
59088.184,19.673,0.177,2,SN2020tri,27.5,t
59089.142,19.805,0.185,2,SN2020tri,27.5,t
59093.151,20.163,0.219,1,SN2020tri,27.5,t
59093.208,19.790,0.210,2,SN2020tri,27.5,t
59094.154,20.044,0.247,2,SN2020tri,27.5,t
59094.260,19.952,0.170,2,SN2020tri,27.5,t
59095.166,19.923,0.169,2,SN2020tri,27.5,t
59096.260,20.308,0.122,2,SN2020tri,27.5,t
59098.310,20.814,0.236,2,SN2020tri,27.5,t
59102.250,21.120,0.231,1,SN2020tri,27.5,t
59108.240,21.011,0.270,1,SN2020tri,27.5,t
59108.250,20.762,0.201,2,SN2020tri,27.5,t
58975.430,20.004,0.133,2,SN2020trj,27.5,t
59095.250,20.696,0.153,2,SN2020trj,27.5,t
59097.240,20.787,0.115,2,SN2020trj,27.5,t
59100.240,21.008,0.158,2,SN2020trj,27.5,t
59104.240,20.923,0.160,1,SN2020trj,27.5,t
59061.451,19.731,0.074,2,SN2020trk,27.5,t
59064.418,19.332,0.169,2,SN2020trk,27.5,t
59064.462,19.527,0.219,1,SN2020trk,27.5,t
59084.424,19.818,0.090,1,SN2020trk,27.5,t
59084.590,19.921,0.070,1,SN2020trk,27.5,t
59084.590,19.679,0.062,2,SN2020trk,27.5,t
59091.429,19.989,0.125,1,SN2020trk,27.5,t
59093.490,20.189,0.147,2,SN2020trk,27.5,t
59107.450,21.386,0.241,1,SN2020trk,27.5,t
59107.450,20.875,0.133,2,SN2020trk,27.5,t
59075.360,21.772,0.197,1,SN2020trl,27.5,t
59078.400,21.507,0.235,1,SN2020trl,27.5,t
59078.400,21.388,0.170,2,SN2020trl,27.5,t
59083.400,21.483,0.250,1,SN2020trl,27.5,t
59099.420,21.261,0.255,2,SN2020trl,27.5,t
59100.330,20.614,0.114,2,SN2020trl,27.5,t
59104.300,20.848,0.108,1,SN2020trl,27.5,t
59114.310,20.506,0.149,2,SN2020trl,27.5,t
59114.310,21.326,0.215,1,SN2020trl,27.5,t
59126.350,20.878,0.173,2,SN2020trl,27.5,t
59129.230,20.903,0.151,2,SN2020trl,27.5,t
59139.230,21.436,0.228,1,SN2020trl,27.5,t
59153.250,21.241,0.250,2,SN2020trl,27.5,t
59100.570,20.227,0.100,2,SN2020tue,27.5,t
59102.540,19.912,0.090,1,SN2020tue,27.5,t
59105.500,20.139,0.090,1,SN2020tue,27.5,t
59107.450,20.188,0.072,2,SN2020tue,27.5,t
59107.450,20.025,0.082,1,SN2020tue,27.5,t
59108.386,20.184,0.156,2,SN2020tue,27.5,t
59110.450,20.230,0.087,1,SN2020tue,27.5,t
59111.334,19.980,0.120,1,SN2020tue,27.5,t
59111.402,20.123,0.126,2,SN2020tue,27.5,t
59114.337,20.208,0.114,1,SN2020tue,27.5,t
59114.398,20.138,0.115,2,SN2020tue,27.5,t
59114.480,20.336,0.098,2,SN2020tue,27.5,t
59117.333,20.293,0.113,1,SN2020tue,27.5,t
59117.355,20.257,0.096,2,SN2020tue,27.5,t
59118.510,20.350,0.082,2,SN2020tue,27.5,t
59130.272,20.523,0.186,2,SN2020tue,27.5,t
59130.359,20.423,0.226,1,SN2020tue,27.5,t
59130.490,20.670,0.144,2,SN2020tue,27.5,t
59132.420,21.059,0.181,1,SN2020tue,27.5,t
59136.312,20.623,0.155,2,SN2020tue,27.5,t
59136.350,20.817,0.176,1,SN2020tue,27.5,t
59137.440,21.022,0.154,1,SN2020tue,27.5,t
59138.253,20.483,0.208,1,SN2020tue,27.5,t
59140.271,20.667,0.180,2,SN2020tue,27.5,t
59144.230,21.156,0.238,2,SN2020tue,27.5,t
59144.315,20.964,0.155,1,SN2020tue,27.5,t
59146.470,21.406,0.229,1,SN2020tue,27.5,t
59156.340,21.390,0.213,2,SN2020tue,27.5,t
59100.420,20.783,0.202,2,SN2020tuu,27.5,t
59106.326,20.758,0.228,1,SN2020tuu,27.5,t
59106.341,20.998,0.250,2,SN2020tuu,27.5,t
59107.351,20.516,0.150,1,SN2020tuu,27.5,t
59107.530,20.774,0.112,2,SN2020tuu,27.5,t
59107.530,20.721,0.108,1,SN2020tuu,27.5,t
59108.393,20.690,0.198,2,SN2020tuu,27.5,t
59109.317,20.910,0.206,1,SN2020tuu,27.5,t
59110.368,20.220,0.220,2,SN2020tuu,27.5,t
59111.342,20.606,0.124,1,SN2020tuu,27.5,t
59112.298,20.728,0.127,1,SN2020tuu,27.5,t
59112.342,20.581,0.111,2,SN2020tuu,27.5,t
59113.279,20.859,0.168,2,SN2020tuu,27.5,t
59113.480,21.234,0.244,2,SN2020tuu,27.5,t
59113.480,21.054,0.157,1,SN2020tuu,27.5,t
59114.318,20.897,0.177,1,SN2020tuu,27.5,t
59115.242,20.883,0.188,1,SN2020tuu,27.5,t
59115.302,20.808,0.168,2,SN2020tuu,27.5,t
59116.243,20.937,0.250,1,SN2020tuu,27.5,t
59116.364,20.737,0.155,2,SN2020tuu,27.5,t
59117.371,20.715,0.160,2,SN2020tuu,27.5,t
59118.284,20.691,0.180,2,SN2020tuu,27.5,t
59118.371,20.911,0.154,1,SN2020tuu,27.5,t
59119.360,21.063,0.170,2,SN2020tuu,27.5,t
59128.460,21.183,0.252,2,SN2020tuu,27.5,t
59131.234,21.210,0.244,2,SN2020tuu,27.5,t
59131.440,21.314,0.201,1,SN2020tuu,27.5,t
59134.204,21.051,0.234,2,SN2020tuu,27.5,t
59136.208,20.927,0.189,2,SN2020tuu,27.5,t
59140.214,21.233,0.246,2,SN2020tuu,27.5,t
59144.213,21.038,0.204,2,SN2020tuu,27.5,t
59156.370,21.353,0.239,2,SN2020tuu,27.5,t
59169.230,21.562,0.230,2,SN2020tuu,27.5,t
59047.600,20.902,0.193,1,SN2020tuy,27.5,t
59053.600,20.394,0.111,1,SN2020tuy,27.5,t
59058.610,21.102,0.211,1,SN2020tuy,27.5,t
59076.610,20.215,0.132,1,SN2020tuy,27.5,t
59082.437,19.081,0.093,1,SN2020tuy,27.5,t
59082.590,18.959,0.044,1,SN2020tuy,27.5,t
59084.412,18.802,0.033,1,SN2020tuy,27.5,t
59090.512,18.830,0.050,2,SN2020tuy,27.5,t
59090.580,19.238,0.044,2,SN2020tuy,27.5,t
59091.391,18.809,0.052,1,SN2020tuy,27.5,t
59092.406,18.892,0.068,1,SN2020tuy,27.5,t
59094.395,18.669,0.104,2,SN2020tuy,27.5,t
59095.437,18.884,0.094,2,SN2020tuy,27.5,t
59095.590,18.998,0.043,2,SN2020tuy,27.5,t
59106.560,19.939,0.066,2,SN2020tuy,27.5,t
59106.560,20.396,0.107,1,SN2020tuy,27.5,t
59115.620,20.943,0.174,1,SN2020tuy,27.5,t
59129.460,20.461,0.224,2,SN2020tuy,27.5,t
59133.480,20.158,0.087,1,SN2020tuy,27.5,t
59148.420,20.599,0.198,2,SN2020tuy,27.5,t
59169.390,20.661,0.214,1,SN2020tuy,27.5,t
59184.310,20.799,0.230,2,SN2020tuy,27.5,t
59199.350,20.965,0.218,1,SN2020tuy,27.5,t
59102.540,21.032,0.220,1,SN2020tvj,27.5,t
59106.560,20.187,0.077,2,SN2020tvj,27.5,t
59106.560,20.383,0.093,1,SN2020tvj,27.5,t
59107.398,20.661,0.229,1,SN2020tvj,27.5,t
59107.421,20.089,0.145,2,SN2020tvj,27.5,t
59110.459,19.712,0.113,2,SN2020tvj,27.5,t
59110.503,20.164,0.134,1,SN2020tvj,27.5,t
59112.416,19.915,0.083,2,SN2020tvj,27.5,t
59112.560,19.839,0.189,1,SN2020tvj,27.5,t
59112.560,19.988,0.193,2,SN2020tvj,27.5,t
59113.416,19.965,0.097,1,SN2020tvj,27.5,t
59113.421,19.804,0.081,2,SN2020tvj,27.5,t
59115.390,19.858,0.096,2,SN2020tvj,27.5,t
59115.620,20.059,0.063,1,SN2020tvj,27.5,t
59116.403,19.831,0.086,2,SN2020tvj,27.5,t
59116.504,20.154,0.118,1,SN2020tvj,27.5,t
59119.610,20.012,0.075,2,SN2020tvj,27.5,t
59121.520,20.680,0.212,2,SN2020tvj,27.5,t
59129.460,20.550,0.155,2,SN2020tvj,27.5,t
59130.422,20.377,0.184,2,SN2020tvj,27.5,t
59131.500,20.649,0.203,1,SN2020tvj,27.5,t
59134.422,20.573,0.227,2,SN2020tvj,27.5,t
59136.319,20.776,0.204,2,SN2020tvj,27.5,t
59138.350,20.546,0.186,2,SN2020tvj,27.5,t
59140.410,21.085,0.182,2,SN2020tvj,27.5,t
59142.360,20.977,0.228,2,SN2020tvj,27.5,t
59142.380,21.334,0.215,1,SN2020tvj,27.5,t
59105.600,20.374,0.103,1,SN2020tvk,27.5,t
59110.510,20.075,0.055,1,SN2020tvk,27.5,t
59114.570,20.084,0.089,1,SN2020tvk,27.5,t
59114.570,20.444,0.117,2,SN2020tvk,27.5,t
59120.570,20.369,0.096,2,SN2020tvk,27.5,t
59123.570,20.462,0.238,2,SN2020tvk,27.5,t
59132.560,21.279,0.190,1,SN2020tvk,27.5,t
59148.430,21.352,0.235,2,SN2020tvk,27.5,t
59102.540,21.002,0.226,1,SN2020tvl,27.5,t
59107.397,20.828,0.233,1,SN2020tvl,27.5,t
59107.420,20.895,0.240,2,SN2020tvl,27.5,t
59109.610,20.766,0.108,1,SN2020tvl,27.5,t
59110.460,20.531,0.254,2,SN2020tvl,27.5,t
59110.502,20.551,0.191,1,SN2020tvl,27.5,t
59112.417,20.753,0.146,2,SN2020tvl,27.5,t
59112.560,20.920,0.234,1,SN2020tvl,27.5,t
59113.417,21.074,0.228,1,SN2020tvl,27.5,t
59113.420,20.895,0.209,2,SN2020tvl,27.5,t
59115.350,20.962,0.218,2,SN2020tvl,27.5,t
59115.620,20.849,0.117,1,SN2020tvl,27.5,t
59116.310,20.573,0.152,1,SN2020tvl,27.5,t
59116.394,20.602,0.150,2,SN2020tvl,27.5,t
59118.311,20.719,0.251,2,SN2020tvl,27.5,t
59119.610,20.747,0.125,2,SN2020tvl,27.5,t
59121.520,20.744,0.202,2,SN2020tvl,27.5,t
59129.478,20.695,0.235,2,SN2020tvl,27.5,t
59076.486,19.469,0.085,1,SN2020tvt,27.5,t
59079.480,19.440,0.085,1,SN2020tvt,27.5,t
59080.464,19.309,0.085,1,SN2020tvt,27.5,t
59080.499,19.291,0.073,2,SN2020tvt,27.5,t
59081.445,19.419,0.082,2,SN2020tvt,27.5,t
59081.489,19.210,0.063,1,SN2020tvt,27.5,t
59082.452,19.281,0.111,1,SN2020tvt,27.5,t
59083.478,19.277,0.086,2,SN2020tvt,27.5,t
59083.490,19.397,0.089,1,SN2020tvt,27.5,t
59084.463,19.299,0.070,1,SN2020tvt,27.5,t
59085.446,19.268,0.067,1,SN2020tvt,27.5,t
59085.485,19.217,0.046,2,SN2020tvt,27.5,t
59086.448,19.269,0.061,2,SN2020tvt,27.5,t
59087.449,19.344,0.081,2,SN2020tvt,27.5,t
59087.480,19.469,0.075,1,SN2020tvt,27.5,t
59088.494,19.342,0.073,1,SN2020tvt,27.5,t
59089.471,19.415,0.097,2,SN2020tvt,27.5,t
59090.430,19.577,0.083,1,SN2020tvt,27.5,t
59090.483,19.353,0.060,2,SN2020tvt,27.5,t
59091.455,19.529,0.055,1,SN2020tvt,27.5,t
59091.482,19.487,0.050,2,SN2020tvt,27.5,t
59092.449,19.785,0.197,1,SN2020tvt,27.5,t
59093.482,19.509,0.157,2,SN2020tvt,27.5,t
59094.442,19.683,0.243,2,SN2020tvt,27.5,t
59094.832,19.698,0.223,1,SN2020tvt,27.5,t
59095.466,19.493,0.161,2,SN2020tvt,27.5,t
59096.421,19.915,0.253,2,SN2020tvt,27.5,t
59107.550,21.023,0.144,1,SN2020tvt,27.5,t
59108.480,20.194,0.146,2,SN2020tvt,27.5,t
59111.421,20.058,0.118,2,SN2020tvt,27.5,t
59115.630,21.282,0.247,1,SN2020tvt,27.5,t
59116.417,20.517,0.165,2,SN2020tvt,27.5,t
59119.459,20.557,0.127,2,SN2020tvt,27.5,t
59119.610,20.547,0.112,2,SN2020tvt,27.5,t
59136.405,21.345,0.271,1,SN2020tvt,27.5,t
59139.361,20.773,0.252,2,SN2020tvt,27.5,t
59142.540,21.554,0.191,2,SN2020tvt,27.5,t
59142.550,21.860,0.249,1,SN2020tvt,27.5,t
59148.540,21.556,0.251,2,SN2020tvt,27.5,t
59107.375,20.846,0.190,1,SN2020twa,27.5,t
59107.530,20.871,0.129,1,SN2020twa,27.5,t
59107.530,20.700,0.089,2,SN2020twa,27.5,t
59108.392,20.451,0.150,2,SN2020twa,27.5,t
59109.330,20.676,0.196,1,SN2020twa,27.5,t
59109.416,20.726,0.222,2,SN2020twa,27.5,t
59110.365,20.734,0.209,2,SN2020twa,27.5,t
59111.366,20.664,0.138,1,SN2020twa,27.5,t
59112.316,20.683,0.118,1,SN2020twa,27.5,t
59112.400,20.260,0.106,2,SN2020twa,27.5,t
59113.280,20.391,0.122,2,SN2020twa,27.5,t
59113.390,20.385,0.110,1,SN2020twa,27.5,t
59113.480,20.816,0.140,1,SN2020twa,27.5,t
59113.480,20.498,0.131,2,SN2020twa,27.5,t
59114.323,20.791,0.128,1,SN2020twa,27.5,t
59115.312,20.408,0.125,2,SN2020twa,27.5,t
59115.427,20.565,0.130,1,SN2020twa,27.5,t
59116.264,20.437,0.119,1,SN2020twa,27.5,t
59116.363,20.190,0.097,2,SN2020twa,27.5,t
59117.270,20.734,0.176,1,SN2020twa,27.5,t
59117.372,20.394,0.105,2,SN2020twa,27.5,t
59118.297,20.179,0.112,2,SN2020twa,27.5,t
59118.373,20.743,0.136,1,SN2020twa,27.5,t
59119.337,20.429,0.185,1,SN2020twa,27.5,t
59121.520,20.100,0.160,2,SN2020twa,27.5,t
59128.470,20.821,0.184,2,SN2020twa,27.5,t
59129.236,20.834,0.206,2,SN2020twa,27.5,t
59131.235,20.849,0.189,2,SN2020twa,27.5,t
59134.300,20.957,0.205,2,SN2020twa,27.5,t
59136.301,21.023,0.199,2,SN2020twa,27.5,t
59144.215,21.222,0.206,2,SN2020twa,27.5,t
59099.333,20.810,0.251,2,SN2020twb,27.5,t
59101.300,21.090,0.228,1,SN2020twb,27.5,t
59103.380,20.347,0.091,1,SN2020twb,27.5,t
59106.277,20.365,0.232,1,SN2020twb,27.5,t
59107.240,20.336,0.077,2,SN2020twb,27.5,t
59107.240,20.580,0.082,1,SN2020twb,27.5,t
59109.185,20.325,0.171,2,SN2020twb,27.5,t
59109.227,20.511,0.160,1,SN2020twb,27.5,t
59112.207,20.182,0.116,2,SN2020twb,27.5,t
59112.289,20.339,0.095,1,SN2020twb,27.5,t
59113.240,20.214,0.156,1,SN2020twb,27.5,t
59115.244,20.468,0.121,1,SN2020twb,27.5,t
59115.288,19.988,0.086,2,SN2020twb,27.5,t
59117.240,20.282,0.131,1,SN2020twb,27.5,t
59117.275,20.565,0.170,1,SN2020twb,27.5,t
59118.276,20.173,0.144,2,SN2020twb,27.5,t
59123.220,20.414,0.224,2,SN2020twb,27.5,t
59125.256,20.335,0.194,2,SN2020twb,27.5,t
59127.240,20.400,0.220,2,SN2020twb,27.5,t
59129.195,20.997,0.235,2,SN2020twb,27.5,t
59131.192,21.203,0.259,1,SN2020twb,27.5,t
59134.187,20.709,0.198,2,SN2020twb,27.5,t
59136.154,20.729,0.171,2,SN2020twb,27.5,t
59137.240,21.152,0.147,2,SN2020twb,27.5,t
59138.131,20.812,0.182,2,SN2020twb,27.5,t
59140.133,20.893,0.155,2,SN2020twb,27.5,t
59157.350,21.000,0.146,2,SN2020twb,27.5,t
59098.351,20.309,0.251,2,SN2020two,27.5,t
59101.300,20.978,0.218,1,SN2020two,27.5,t
59106.276,20.406,0.215,1,SN2020two,27.5,t
59107.240,20.517,0.093,2,SN2020two,27.5,t
59107.240,20.498,0.081,1,SN2020two,27.5,t
59110.271,20.200,0.228,2,SN2020two,27.5,t
59110.308,20.308,0.155,1,SN2020two,27.5,t
59113.194,20.257,0.096,1,SN2020two,27.5,t
59113.274,20.357,0.144,2,SN2020two,27.5,t
59114.207,20.206,0.098,1,SN2020two,27.5,t
59116.262,20.445,0.145,1,SN2020two,27.5,t
59116.332,20.359,0.147,2,SN2020two,27.5,t
59117.240,20.635,0.249,1,SN2020two,27.5,t
59117.272,20.299,0.137,1,SN2020two,27.5,t
59118.275,19.974,0.171,2,SN2020two,27.5,t
59119.219,20.498,0.267,1,SN2020two,27.5,t
59123.220,20.460,0.172,2,SN2020two,27.5,t
59125.277,20.485,0.258,2,SN2020two,27.5,t
59127.240,21.179,0.259,2,SN2020two,27.5,t
59129.370,20.911,0.155,2,SN2020two,27.5,t
59133.320,21.048,0.213,1,SN2020two,27.5,t
59137.240,21.193,0.182,2,SN2020two,27.5,t
59140.136,21.183,0.244,2,SN2020two,27.5,t
59103.390,20.568,0.093,1,SN2020txk,27.5,t
59104.412,20.279,0.267,2,SN2020txk,27.5,t
59106.372,20.301,0.169,2,SN2020txk,27.5,t
59106.400,20.936,0.258,1,SN2020txk,27.5,t
59107.375,20.676,0.172,1,SN2020txk,27.5,t
59107.530,20.759,0.096,2,SN2020txk,27.5,t
59107.530,20.723,0.112,1,SN2020txk,27.5,t
59108.392,20.719,0.181,2,SN2020txk,27.5,t
59109.330,20.712,0.198,1,SN2020txk,27.5,t
59109.416,20.609,0.210,2,SN2020txk,27.5,t
59110.365,20.614,0.185,2,SN2020txk,27.5,t
59111.366,20.963,0.183,1,SN2020txk,27.5,t
59112.316,20.919,0.154,1,SN2020txk,27.5,t
59112.400,21.029,0.178,2,SN2020txk,27.5,t
59113.280,20.621,0.150,2,SN2020txk,27.5,t
59113.390,20.744,0.149,1,SN2020txk,27.5,t
59114.323,20.998,0.164,1,SN2020txk,27.5,t
59115.312,20.971,0.205,2,SN2020txk,27.5,t
59115.427,21.170,0.230,1,SN2020txk,27.5,t
59116.264,21.041,0.191,1,SN2020txk,27.5,t
59116.363,20.961,0.191,2,SN2020txk,27.5,t
59117.372,20.973,0.168,2,SN2020txk,27.5,t
59118.297,20.759,0.182,2,SN2020txk,27.5,t
59118.373,21.350,0.217,1,SN2020txk,27.5,t
59112.316,21.183,0.185,1,SN2020tyl,27.5,t
59112.400,20.776,0.142,2,SN2020tyl,27.5,t
59113.280,20.807,0.181,2,SN2020tyl,27.5,t
59113.390,20.671,0.128,1,SN2020tyl,27.5,t
59113.480,20.691,0.161,2,SN2020tyl,27.5,t
59113.480,20.609,0.115,1,SN2020tyl,27.5,t
59114.323,20.463,0.095,1,SN2020tyl,27.5,t
59115.312,20.676,0.150,2,SN2020tyl,27.5,t
59115.427,20.565,0.132,1,SN2020tyl,27.5,t
59116.264,20.574,0.132,1,SN2020tyl,27.5,t
59116.363,20.457,0.118,2,SN2020tyl,27.5,t
59117.270,20.344,0.137,1,SN2020tyl,27.5,t
59117.372,20.336,0.101,2,SN2020tyl,27.5,t
59118.297,20.153,0.105,2,SN2020tyl,27.5,t
59118.373,20.457,0.099,1,SN2020tyl,27.5,t
59119.337,20.093,0.143,1,SN2020tyl,27.5,t
59119.360,20.344,0.073,2,SN2020tyl,27.5,t
59120.263,19.935,0.171,1,SN2020tyl,27.5,t
59121.307,20.046,0.180,1,SN2020tyl,27.5,t
59121.520,19.874,0.137,2,SN2020tyl,27.5,t
59122.255,19.910,0.225,1,SN2020tyl,27.5,t
59123.382,19.861,0.262,1,SN2020tyl,27.5,t
59125.304,19.953,0.205,2,SN2020tyl,27.5,t
59125.389,19.753,0.196,1,SN2020tyl,27.5,t
59127.393,19.914,0.203,2,SN2020tyl,27.5,t
59128.470,20.077,0.105,2,SN2020tyl,27.5,t
59129.236,20.157,0.120,2,SN2020tyl,27.5,t
59129.334,20.092,0.136,1,SN2020tyl,27.5,t
59131.235,20.348,0.116,2,SN2020tyl,27.5,t
59131.340,20.151,0.147,1,SN2020tyl,27.5,t
59131.440,20.287,0.142,1,SN2020tyl,27.5,t
59134.266,20.518,0.119,1,SN2020tyl,27.5,t
59134.300,20.304,0.113,2,SN2020tyl,27.5,t
59136.301,20.327,0.105,2,SN2020tyl,27.5,t
59137.460,20.732,0.103,1,SN2020tyl,27.5,t
59138.234,20.557,0.153,1,SN2020tyl,27.5,t
59138.277,20.429,0.144,2,SN2020tyl,27.5,t
59140.207,21.117,0.186,1,SN2020tyl,27.5,t
59140.246,20.572,0.122,2,SN2020tyl,27.5,t
59142.270,21.056,0.191,1,SN2020tyl,27.5,t
59144.215,20.526,0.126,2,SN2020tyl,27.5,t
59144.331,21.475,0.215,1,SN2020tyl,27.5,t
59146.450,21.271,0.190,1,SN2020tyl,27.5,t
59168.145,21.199,0.240,2,SN2020tyl,27.5,t
59105.500,21.222,0.249,1,SN2020tyw,27.5,t
59107.450,21.086,0.225,1,SN2020tyw,27.5,t
59107.450,21.010,0.154,2,SN2020tyw,27.5,t
59111.334,20.523,0.200,1,SN2020tyw,27.5,t
59114.337,20.764,0.201,1,SN2020tyw,27.5,t
59114.398,20.676,0.181,2,SN2020tyw,27.5,t
59114.480,20.500,0.096,1,SN2020tyw,27.5,t
59114.480,20.609,0.099,2,SN2020tyw,27.5,t
59117.333,20.598,0.147,1,SN2020tyw,27.5,t
59117.355,20.829,0.168,2,SN2020tyw,27.5,t
59118.510,20.560,0.108,2,SN2020tyw,27.5,t
59130.490,21.051,0.217,2,SN2020tyw,27.5,t
59132.420,21.379,0.189,1,SN2020tyw,27.5,t
59140.271,21.058,0.264,2,SN2020tyw,27.5,t
59108.250,21.079,0.268,1,SN2020tyx,27.5,t
59110.300,20.827,0.202,1,SN2020tyx,27.5,t
59114.310,20.136,0.089,1,SN2020tyx,27.5,t
59114.310,20.365,0.132,2,SN2020tyx,27.5,t
59123.220,20.155,0.157,2,SN2020tyx,27.5,t
59127.230,20.144,0.158,2,SN2020tyx,27.5,t
59129.230,20.159,0.072,2,SN2020tyx,27.5,t
59132.230,20.499,0.084,1,SN2020tyx,27.5,t
59137.230,20.988,0.118,1,SN2020tyx,27.5,t
59107.299,20.370,0.218,2,SN2020tzs,27.5,t
59107.319,19.900,0.107,1,SN2020tzs,27.5,t
59109.340,20.143,0.087,1,SN2020tzs,27.5,t
59110.251,20.076,0.153,2,SN2020tzs,27.5,t
59114.231,19.869,0.072,1,SN2020tzs,27.5,t
59114.275,19.739,0.071,2,SN2020tzs,27.5,t
59115.350,20.033,0.077,1,SN2020tzs,27.5,t
59125.222,20.080,0.234,1,SN2020tzs,27.5,t
59125.275,20.010,0.177,2,SN2020tzs,27.5,t
59126.360,20.277,0.088,2,SN2020tzs,27.5,t
59127.290,20.293,0.129,2,SN2020tzs,27.5,t
59128.234,20.199,0.178,2,SN2020tzs,27.5,t
59130.192,19.839,0.069,2,SN2020tzs,27.5,t
59130.235,20.461,0.136,1,SN2020tzs,27.5,t
59134.171,19.979,0.118,2,SN2020tzs,27.5,t
59134.228,20.919,0.220,1,SN2020tzs,27.5,t
59136.176,19.973,0.101,2,SN2020tzs,27.5,t
59136.214,20.457,0.120,1,SN2020tzs,27.5,t
59136.300,20.236,0.070,2,SN2020tzs,27.5,t
59136.300,20.720,0.141,1,SN2020tzs,27.5,t
59138.194,20.899,0.198,1,SN2020tzs,27.5,t
59140.178,20.664,0.145,1,SN2020tzs,27.5,t
59140.220,20.025,0.115,2,SN2020tzs,27.5,t
59140.220,20.651,0.230,1,SN2020tzs,27.5,t
59142.144,20.228,0.101,2,SN2020tzs,27.5,t
59144.191,20.067,0.157,2,SN2020tzs,27.5,t
59146.169,20.129,0.234,2,SN2020tzs,27.5,t
59150.220,19.952,0.256,2,SN2020tzs,27.5,t
59153.260,20.426,0.184,2,SN2020tzs,27.5,t
59154.149,20.342,0.243,2,SN2020tzs,27.5,t
59157.360,20.361,0.114,2,SN2020tzs,27.5,t
59158.139,20.049,0.133,2,SN2020tzs,27.5,t
59158.149,20.928,0.235,1,SN2020tzs,27.5,t
59164.128,20.548,0.219,2,SN2020tzs,27.5,t
59166.210,20.701,0.225,2,SN2020tzs,27.5,t
59167.120,20.169,0.139,2,SN2020tzs,27.5,t
59167.173,21.007,0.266,1,SN2020tzs,27.5,t
59170.210,21.110,0.241,1,SN2020tzs,27.5,t
59173.107,20.108,0.126,2,SN2020tzs,27.5,t
59179.122,20.309,0.208,2,SN2020tzs,27.5,t
59181.085,20.113,0.261,2,SN2020tzs,27.5,t
59185.160,20.168,0.251,2,SN2020tzs,27.5,t
59185.220,20.814,0.202,2,SN2020tzs,27.5,t
59115.230,18.618,0.026,1,SN2020uaq,27.5,t
59119.230,18.513,0.042,2,SN2020uaq,27.5,t
59121.220,18.323,0.025,2,SN2020uaq,27.5,t
59196.562,19.085,0.154,2,SN2020uaq,27.5,t
59198.564,19.042,0.123,2,SN2020uaq,27.5,t
59199.562,19.093,0.106,2,SN2020uaq,27.5,t
59200.562,18.870,0.190,2,SN2020uaq,27.5,t
59202.563,19.086,0.116,2,SN2020uaq,27.5,t
59203.564,19.149,0.112,2,SN2020uaq,27.5,t
59204.571,19.007,0.073,2,SN2020uaq,27.5,t
59215.556,19.398,0.179,2,SN2020uaq,27.5,t
59219.518,19.512,0.151,2,SN2020uaq,27.5,t
59221.504,19.920,0.215,1,SN2020uaq,27.5,t
59221.555,19.352,0.137,2,SN2020uaq,27.5,t
59224.520,19.419,0.100,2,SN2020uaq,27.5,t
59224.546,20.301,0.152,1,SN2020uaq,27.5,t
59226.514,19.550,0.105,2,SN2020uaq,27.5,t
59226.544,20.492,0.137,1,SN2020uaq,27.5,t
59228.495,19.582,0.084,2,SN2020uaq,27.5,t
59228.516,20.401,0.134,1,SN2020uaq,27.5,t
59231.538,19.572,0.082,2,SN2020uaq,27.5,t
59231.555,20.874,0.189,1,SN2020uaq,27.5,t
59248.539,19.779,0.135,2,SN2020uaq,27.5,t
59250.528,20.025,0.116,2,SN2020uaq,27.5,t
59252.515,19.721,0.069,2,SN2020uaq,27.5,t
59252.526,21.017,0.176,1,SN2020uaq,27.5,t
59254.430,19.487,0.196,2,SN2020uaq,27.5,t
59265.425,20.748,0.250,1,SN2020uaq,27.5,t
59267.424,20.081,0.172,2,SN2020uaq,27.5,t
59278.481,20.247,0.170,2,SN2020uaq,27.5,t
59278.508,20.765,0.266,1,SN2020uaq,27.5,t
59282.504,20.290,0.149,2,SN2020uaq,27.5,t
59291.381,20.093,0.098,2,SN2020uaq,27.5,t
59291.484,21.113,0.196,1,SN2020uaq,27.5,t
59295.387,20.144,0.173,2,SN2020uaq,27.5,t
59295.540,20.947,0.141,1,SN2020uaq,27.5,t
59298.510,20.770,0.215,2,SN2020uaq,27.5,t
59300.441,20.048,0.248,2,SN2020uaq,27.5,t
59307.413,20.090,0.112,2,SN2020uaq,27.5,t
